SignallingCost	60
SignalInvestment	0.351	2.143	5.320	7.781	1.084	2.334	11.037	15.616	20.792	33.025	31.550	42.085	37.839	34.629	34.467	28.975	27.652	37.387	38.559	42.580	49.578	59.701	52.941	61.599	56.548	49.487	65.844	76.829	67.760	68.693	75.388	80.615	89.247	84.114	77.092	77.279	69.719	72.081	69.205	66.972	71.281	71.230	65.643	63.424	67.028	57.020	59.001	51.815	53.533	55.927	57.888	53.688	54.016	50.396	45.599	49.274	46.456	53.582	49.866	51.754	34.201	45.283	47.288	41.115	45.643	46.819	43.832	40.265	44.125	40.638	38.917	44.995	42.399	36.719	38.330	36.177	34.023	36.709	39.303	35.981	38.073	34.409	34.961	38.762	35.172	35.264	33.855	36.076	33.899	33.538	38.788	36.061	29.270	35.964	31.342	24.757	35.435	31.435	26.113	29.716
SignalInvestment	0.855	4.334	5.000	2.072	6.011	7.272	10.445	13.624	13.936	18.269	20.431	23.897	33.453	38.531	30.272	35.265	34.296	38.465	43.396	38.715	50.237	56.101	66.454	93.263	89.145	84.627	80.659	73.465	77.150	81.032	82.919	81.074	74.688	73.497	79.941	79.366	67.746	73.570	72.673	70.983	74.052	71.255	67.458	66.433	63.884	66.501	67.690	62.704	64.106	56.163	61.813	61.488	59.492	58.314	51.129	57.646	56.674	54.001	52.185	50.484	50.004	48.727	46.022	40.988	43.071	46.508	43.892	42.561	48.744	40.774	44.678	49.984	47.665	38.293	43.026	40.041	43.776	40.386	37.575	45.364	40.067	42.684	36.049	37.207	39.442	34.245	32.042	40.489	36.335	32.764	32.036	34.262	34.918	34.156	32.519	35.237	31.745	31.502	34.994	30.515
SignalInvestment	3.587	0.500	0.679	4.722	6.411	8.489	18.439	17.947	25.176	38.079	54.044	55.373	41.889	49.042	36.809	26.588	26.702	21.493	27.858	29.993	32.612	49.588	51.541	61.298	78.079	70.641	80.303	84.405	91.968	95.140	94.942	89.029	83.543	84.330	79.208	85.744	81.564	87.510	79.902	75.455	77.187	66.297	76.581	70.040	64.927	77.435	70.406	65.835	58.997	56.847	64.707	62.793	62.757	65.501	59.341	64.422	57.808	55.303	57.231	59.504	58.669	53.540	50.428	53.207	58.063	42.776	52.786	50.097	51.109	48.739	45.592	48.512	44.260	43.594	43.938	44.723	46.228	44.526	47.129	44.404	41.973	44.250	45.926	44.923	37.284	40.981	36.618	40.784	43.181	40.758	36.596	36.168	33.152	32.944	37.518	37.366	32.756	37.522	35.894	27.406
SignalInvestment	0.029	0.085	1.079	5.113	9.028	9.053	20.536	19.203	28.130	23.151	32.063	40.162	49.323	43.070	37.670	44.147	51.615	47.342	63.458	60.035	61.255	67.128	77.308	79.824	96.449	95.365	91.229	88.320	91.593	84.731	92.197	88.946	78.568	67.092	67.699	61.946	62.846	71.241	80.329	74.746	69.308	66.933	61.908	59.296	62.735	65.702	58.095	61.418	57.034	59.430	60.080	62.762	54.504	52.815	58.181	48.896	48.053	57.619	56.833	53.803	51.390	45.417	50.789	49.652	51.674	51.738	49.343	51.441	44.990	41.450	46.046	44.184	44.360	43.777	47.616	44.822	46.294	44.984	43.225	41.631	41.293	36.833	41.144	36.030	37.960	33.070	37.351	34.096	34.173	38.565	32.900	37.069	30.931	36.487	32.517	36.394	37.322	36.053	32.107	27.159
SignalInvestment	0.408	1.527	4.497	1.998	7.312	9.937	9.131	24.279	23.641	22.707	24.735	26.572	37.236	40.622	38.998	33.828	34.579	35.733	49.418	36.155	43.607	48.206	39.152	40.862	42.004	51.622	75.560	81.646	87.435	89.855	91.121	90.628	81.725	85.476	77.406	72.348	82.884	68.527	63.110	69.924	54.429	66.462	64.884	65.111	65.076	64.314	62.806	60.699	59.198	54.616	55.118	58.214	52.984	49.332	56.918	46.134	59.787	53.488	56.462	49.197	40.880	45.313	47.715	41.294	48.553	38.844	40.657	42.829	43.887	39.292	42.035	42.425	39.888	40.061	44.538	42.522	40.022	36.612	32.751	38.857	39.791	36.524	33.271	32.318	38.307	37.601	27.595	35.132	36.457	35.522	29.947	27.790	36.812	36.280	32.875	27.506	25.490	26.879	27.335	19.604
SignalInvestment	2.280	4.113	10.306	3.897	3.168	3.753	17.300	26.416	25.814	35.930	26.198	26.151	34.577	35.102	45.328	39.857	42.506	47.372	46.561	51.792	51.330	38.095	52.234	70.137	78.710	89.446	90.345	93.557	85.291	84.067	82.107	91.549	96.518	97.229	86.360	93.055	94.112	90.798	83.448	85.265	81.446	71.226	76.206	73.127	78.018	76.923	73.674	66.060	68.036	70.065	75.915	66.380	64.200	66.460	58.298	59.725	56.440	61.129	59.277	49.812	48.306	51.255	61.381	57.593	50.036	56.549	58.792	54.052	46.263	53.552	51.684	50.582	49.071	49.802	46.959	46.062	46.026	42.658	42.396	48.311	43.088	45.291	45.640	40.667	43.908	40.452	38.825	42.637	43.486	39.678	38.973	39.624	44.135	39.555	38.320	37.488	35.230	36.499	33.852	34.138
SignalInvestment	2.127	5.775	0.653	1.620	2.749	13.557	15.254	22.787	20.773	18.831	21.905	34.426	33.369	38.328	38.321	30.576	24.247	36.360	39.924	43.493	55.502	72.102	81.909	83.243	98.400	99.078	89.351	91.387	96.994	90.997	85.182	90.839	98.080	85.552	83.298	96.565	84.024	89.492	94.058	65.269	76.142	64.829	73.137	76.589	73.661	73.043	73.797	75.119	64.991	70.381	69.904	63.632	64.106	64.572	68.514	56.738	62.145	57.295	60.811	61.919	56.491	50.688	50.985	43.595	53.223	56.761	54.149	43.899	50.977	53.407	46.995	46.546	39.846	45.989	49.345	44.671	42.798	41.415	39.034	41.084	43.085	48.486	40.159	42.874	36.162	41.672	44.811	37.331	42.872	38.237	40.265	33.956	33.868	32.777	37.403	32.394	38.472	34.286	31.138	30.288
SignalInvestment	0.630	2.895	1.725	0.861	7.455	1.921	7.790	24.546	21.944	22.586	23.661	32.937	36.689	31.120	31.860	44.090	48.072	34.505	33.286	40.943	40.087	47.159	40.375	48.480	52.795	59.890	73.529	80.034	81.057	84.089	77.636	80.855	77.949	77.342	79.816	76.215	72.161	64.497	66.429	65.126	63.719	61.905	68.497	60.237	62.471	58.097	64.132	56.448	57.120	57.134	53.662	54.362	48.519	50.404	47.156	48.344	45.804	44.235	46.163	51.345	44.143	43.650	38.331	45.807	41.382	39.188	42.496	42.883	40.061	40.162	37.812	37.660	39.159	39.360	33.536	36.851	40.343	41.494	36.640	35.623	36.967	31.486	36.515	31.152	34.158	30.432	28.594	32.199	31.171	31.575	30.462	33.082	26.420	31.078	30.082	34.246	33.519	30.195	32.361	25.670
SignalInvestment	0.658	4.424	1.338	2.691	1.815	8.015	15.925	14.517	15.121	24.674	28.268	36.639	33.072	31.582	39.827	41.105	34.423	48.856	66.087	59.159	46.114	53.787	54.692	54.455	46.181	74.839	77.959	65.063	59.004	59.689	61.503	76.382	78.165	73.160	71.430	74.802	71.050	70.996	64.392	69.549	64.690	64.725	58.911	63.172	66.088	55.479	46.489	42.100	54.313	49.781	50.718	50.068	49.286	48.496	40.560	50.147	47.499	43.686	48.284	44.334	48.236	45.225	40.394	39.576	47.003	44.076	46.949	45.140	38.547	43.848	44.013	39.374	39.016	39.362	37.273	33.074	32.548	39.403	34.317	34.466	35.084	37.903	36.250	35.004	36.110	33.384	34.415	32.696	31.750	34.438	28.984	28.934	29.094	31.337	31.311	31.356	33.501	26.669	23.633	27.139
SignalInvestment	0.165	0.966	3.837	2.637	34.567	6.501	12.127	22.134	22.300	21.450	32.648	38.151	37.121	27.784	34.810	41.314	41.523	43.513	46.456	37.951	39.630	41.124	46.835	59.020	56.189	63.618	79.681	84.176	78.195	85.157	83.433	90.518	83.057	86.688	86.384	88.049	83.903	87.470	76.094	76.499	81.370	76.210	71.969	54.709	56.369	57.464	57.418	60.333	64.526	63.930	65.427	60.576	59.552	59.477	59.212	53.672	52.594	53.870	53.129	50.881	54.094	52.022	49.742	47.751	49.513	40.053	47.469	49.255	53.598	44.215	38.059	42.171	37.644	50.350	35.951	40.665	42.909	41.982	44.193	39.236	33.217	35.363	35.202	36.567	32.943	39.260	37.294	33.454	35.807	33.779	30.436	33.129	32.558	35.292	37.342	32.843	33.176	35.015	27.194	31.891
